altitude,distance,heart_rate,speed,cadence_running,cadence_cycling,power,temperature,pace,cumulative_elevation_gain,time
163.4,2735.0826666666662,175,4.600000000000364,NA,80,5.9311,NA,3.6231884057968142,185.2183351899893,666
163.4,2739.6826666666666,175,4.5,NA,74,5.9311,NA,3.703703703703704,185.2255819370437,667
163.4,2744.1826666666666,175,4.420000000000073,NA,74,6.83243,NA,3.7707390648566497,185.2323739889881,668
163.2,2748.6026666666667,175,4.400000000000091,NA,73,0.901334,NA,3.7878787878787095,185.2387126160843,669
163.2,2753.0026666666668,175,4.459999999999582,NA,73,4.55759,NA,3.736920777279872,185.24459908587033,670
163.2,2757.4626666666663,175,4.300000000000182,NA,72,3.65626,NA,3.8759689922478975,185.2500346631597,671
163.2,2761.7626666666665,175,4.200000000000273,NA,71,3.65626,NA,3.9682539682537104,185.255020610042,672
163,2765.962666666667,175,4.2599999999997635,NA,73,0,NA,3.9123630672928624,185.25955818588264,673
163,2770.2226666666666,174,4.190000000000055,NA,76,0,NA,3.97772474144784,185.2636486473228,674
162.8,2774.4126666666666,173,4.239999999999782,NA,77,0,NA,3.9308176100630954,185.26729324827957,675
162.8,2778.6526666666664,172,4.300000000000182,NA,79,0,NA,3.8759689922478975,185.27049323994595,676
162.6,2782.9526666666666,172,4.370000000000346,NA,79,0,NA,3.8138825324177,185.2732498707907,677
162.6,2787.322666666667,172,4.269999999999982,NA,79,0,NA,3.903200624512116,185.27556438654096,678
162.6,2791.592666666667,172,3.649999999999636,NA,80,0,NA,4.566210045662556,185.27743803011177,679
162.6,2795.2426666666665,172,3.679999999999836,NA,80,0,NA,4.528985507246579,185.2788720415888,680
162.6,2798.9226666666664,172,4.120000000000346,NA,80,0,NA,4.045307443365356,185.27986765822808,681
162.6,2803.0426666666667,171,4.210000000000036,NA,80,0,NA,3.958828186856656,185.28042611445608,682
162.6,2807.2526666666668,171,4.309999999999945,NA,82,5.01715,NA,3.866976024748696,185.2805486418698,683
162.6,2811.5626666666667,171,4.360000000000127,NA,83,36.2257,NA,3.822629969418848,185.2805486418698,684
162.6,2815.922666666667,170,4.210000000000036,NA,85,60.781,NA,3.958828186856656,185.2805486418698,685
162.6,2820.132666666667,168,4.0799999999994725,NA,86,84.5287,NA,4.084967320261967,185.2805486418698,686
162.6,2824.2126666666663,168,4.210000000000036,NA,86,60.3432,NA,3.958828186856656,185.2805486418698,687
162.6,2828.4226666666664,167,4.2800000000002,NA,88,35.7879,NA,3.894080996884553,185.2805486418698,688
162.6,2832.7026666666666,167,4.519999999999982,NA,87,23.3237,NA,3.687315634218304,185.2805486418698,689
162.8,2837.2226666666666,168,4.429999999999836,NA,86,48.819,NA,3.7622272385253464,185.2805486418698,690
162.8,2841.6526666666664,167,4.2800000000002,NA,86,89.3148,NA,3.894080996884553,185.2805486418698,691
163,2845.9326666666666,167,4.4099999999998545,NA,87,107.147,NA,3.779289493575333,185.2805486418698,692
163,2850.3426666666664,167,4.360000000000127,NA,88,89.3528,NA,3.822629969418848,185.2805486418698,693
163.2,2854.7026666666666,167,4.299999999999727,NA,88,62.7746,NA,3.875968992248308,185.2805486418698,694
163.2,2859.0026666666663,166,4.150000000000091,NA,87,52.5533,NA,4.016064257028024,185.2805486418698,695
163.2,2863.1526666666664,166,4.350000000000364,NA,85,70.8246,NA,3.831417624520753,185.2805486418698,696
163.2,2867.5026666666668,166,4.539999999999964,NA,84,99.4538,NA,3.671071953010309,185.2805486418698,697
163.4,2872.0426666666667,166,4.400000000000091,NA,83,107.539,NA,3.7878787878787095,185.2805486418698,698
163.4,2876.442666666667,167,4.169999999999618,NA,82,99.3867,NA,3.996802557954003,185.2805486418698,699
163.2,2880.6126666666664,168,4.160000000000309,NA,83,80.4781,NA,4.006410256409959,185.2805486418698,700
163.4,2884.7726666666667,169,4.230000000000018,NA,84,64.9873,NA,3.9401103230890286,185.2805486418698,701
163.4,2889.0026666666668,170,4.089999999999691,NA,84,68.2974,NA,4.074979625102182,185.2805486418698,702
163.4,2893.0926666666664,170,4.040000000000418,NA,83,61.92,NA,4.125412541253699,185.2805486418698,703
163.6,2897.132666666667,170,4.039999999999509,NA,83,63.7892,NA,4.125412541254627,185.2805486418698,704
163.6,2901.1726666666664,170,4.160000000000309,NA,83,54.7777,NA,4.006410256409959,185.2805486418698,705
163.6,2905.3326666666667,170,4,NA,82,46.9967,NA,4.166666666666667,185.2805486418698,706
163.6,2909.3326666666667,170,3.8099999999994902,NA,81,30.757,NA,4.374453193351416,185.2805486418698,707
163.8,2913.142666666666,171,4.020000000000437,NA,80,37.1255,NA,4.145936981757427,185.2805486418698,708
163.8,2917.1626666666666,171,4.360000000000127,NA,80,90.9787,NA,3.822629969418848,185.2805486418698,709
163.8,2921.5226666666667,171,4.329999999999927,NA,81,139.126,NA,3.849114703618232,185.2805486418698,710
163.8,2925.8526666666667,171,4,NA,81,122.744,NA,4.166666666666667,185.2805486418698,711
163.8,2929.8526666666667,171,4.0900000000001455,NA,82,83.5754,NA,4.07497962510173,185.2805486418698,712
164,2933.942666666667,171,4.109999999999673,NA,75,65.4904,NA,4.055150040551823,185.2805486418698,713
164,2938.0526666666665,171,3.800000000000182,NA,79,78.6619,NA,4.385964912280492,185.2805486418698,714
164,2941.8526666666667,170,3.569999999999709,NA,83,59.5782,NA,4.6685340802991675,185.2805486418698,715
164,2945.4226666666664,171,3.789999999999963,NA,82,39.4144,NA,4.397537379067764,185.2805486418698,716
164,2949.2126666666663,171,4.230000000000018,NA,82,77.2448,NA,3.9401103230890286,185.2805486418698,717
164.2,2953.4426666666664,172,4.5099999999997635,NA,83,120.076,NA,3.695491500369743,185.2805486418698,718
164.2,2957.952666666666,172,4.290000000000418,NA,85,109.291,NA,3.8850038850035062,185.2805486418698,719
164.4,2962.2426666666665,171,4.119999999999891,NA,84,52.3898,NA,4.045307443365802,185.2805486418698,720
164.4,2966.3626666666664,172,4.170000000000073,NA,84,51.9384,NA,3.996802557953567,185.2805486418698,721
164.4,2970.5326666666665,172,4.050000000000182,NA,83,97.8796,NA,4.115226337448375,185.2805486418698,722
164.4,2974.5826666666667,173,3.919999999999618,NA,82,124.502,NA,4.251700680272523,185.2805486418698,723
164.6,2978.5026666666663,173,3.990000000000237,NA,82,112.24,NA,4.177109440267087,185.2805486418698,724
164.6,2982.4926666666665,173,4.170000000000073,NA,81,98.034,NA,3.996802557953567,185.2805486418698,725
164.6,2986.6626666666666,173,4.139999999999873,NA,81,99.4084,NA,4.025764895330236,185.2805486418698,726
164.6,2990.8026666666665,173,4.140000000000327,NA,81,93.5121,NA,4.025764895329794,185.2805486418698,727
164.6,2994.942666666667,174,4.289999999999509,NA,80,79.4895,NA,3.8850038850043296,185.2805486418698,728
164.6,2999.2326666666663,174,4.180000000000291,NA,82,52.2447,NA,3.987240829345815,185.2805486418698,729
164.4,3003.4126666666666,174,4.029999999999745,NA,82,25.3456,NA,4.135649296939881,185.2805486418698,730
164.6,3007.4426666666664,175,4.040000000000418,NA,84,6.38415,NA,4.125412541253699,185.2805486418698,731
164.6,3011.482666666667,176,3.9599999999995816,NA,83,8.71301,NA,4.2087542087546534,185.2805486418698,732
164.6,3015.4426666666664,176,3.970000000000254,NA,83,20.7548,NA,4.198152812762115,185.2805486418698,733
164.6,3019.4126666666666,176,3.849999999999909,NA,81,31.0458,NA,4.329004329004431,185.2805486418698,734
164.6,3023.2626666666665,175,3.950000000000273,NA,78,38.8967,NA,4.219409282700131,185.2805486418698,735
164.8,3027.212666666667,174,4.359999999999673,NA,80,56.2057,NA,3.822629969419248,185.2805486418698,736
165,3031.5726666666665,174,4.489999999999782,NA,82,84.1809,NA,3.711952487008347,185.2805486418698,737
164.8,3036.0626666666662,174,4.4900000000002365,NA,84,112.974,NA,3.711952487007971,185.2805486418698,738
164.8,3040.5526666666665,175,4.369999999999891,NA,84,110.309,NA,3.813882532418097,185.2805486418698,739
164.8,3044.9226666666664,175,4.260000000000218,NA,84,73.3832,NA,3.912363067292445,185.2805486418698,740
164.6,3049.1826666666666,176,4.119999999999891,NA,84,30.4293,NA,4.045307443365802,185.2805486418698,741
164.6,3053.3026666666665,176,3.789999999999963,NA,83,10.1849,NA,4.397537379067764,185.2805486418698,742
164.6,3057.0926666666664,176,3.9099999999998545,NA,81,22.2551,NA,4.262574595055573,185.2805486418698,743
164.6,3061.0026666666663,175,4.0900000000001455,NA,80,22.2551,NA,4.07497962510173,185.2805486418698,744
164.6,3065.0926666666664,175,3.820000000000164,NA,80,13.4111,NA,4.363001745200512,185.2805486418698,745
164.6,3068.9126666666666,174,3.650000000000091,NA,80,3.78956e-14,NA,4.566210045661986,185.2805486418698,746
164.6,3072.5626666666667,175,3.849999999999909,NA,82,11.6742,NA,4.329004329004431,185.2805486418698,747
164.8,3076.4126666666666,174,4.179999999999836,NA,81,32.7564,NA,3.987240829346249,185.2805486418698,748
164.8,3080.5926666666664,175,4.420000000000073,NA,81,58.1919,NA,3.7707390648566497,185.2805486418698,749
164.8,3085.0126666666665,175,4.460000000000036,NA,80,76.106,NA,3.736920777279491,185.2805486418698,750
164.8,3089.4726666666666,176,4.329999999999927,NA,80,86.6031,NA,3.849114703618232,185.2805486418698,751
164.8,3093.8026666666665,176,4.450000000000273,NA,82,94.1919,NA,3.7453183520596953,185.2805486418698,752
165,3098.2526666666668,176,4.329999999999927,NA,83,83.5357,NA,3.849114703618232,185.2805486418698,753
165,3102.5826666666667,174,3.979999999999563,NA,84,57.6538,NA,4.187604690117712,185.2805486418698,754
165,3106.5626666666662,174,4.070000000000164,NA,82,42.6508,NA,4.09500409500393,185.2805486418698,755
165,3110.6326666666664,173,4.080000000000382,NA,83,32.9308,NA,4.084967320261056,185.2805486418698,756
164.8,3114.712666666667,174,3.919999999999618,NA,81,39.445,NA,4.251700680272523,185.2805486418698,757
164.8,3118.6326666666664,175,3.720000000000254,NA,80,46.4153,NA,4.480286738350948,185.2805486418698,758
164.8,3122.3526666666667,175,3.960000000000037,NA,81,58.1204,NA,4.208754208754169,185.2805486418698,759
164.8,3126.3126666666667,175,4.269999999999982,NA,83,62.7704,NA,3.903200624512116,185.2805486418698,760
165,3130.5826666666667,175,4.299999999999727,NA,83,42.2706,NA,3.875968992248308,185.2805486418698,761
165,3134.8826666666664,175,3.970000000000254,NA,82,39.8696,NA,4.198152812762115,185.2805486418698,762
165.2,3138.8526666666667,175,4.099999999999909,NA,81,59.3992,NA,4.065040650406594,185.2805486418698,763
165.2,3142.9526666666666,175,4.549999999999727,NA,83,81.7702,NA,3.6630036630038822,185.2805486418698,764
165.2,3147.5026666666663,174,4.570000000000164,NA,84,94.8727,NA,3.6469730123995774,185.2805486418698,765
165.2,3152.0726666666665,174,4.639999999999873,NA,85,101.866,NA,3.591954022988604,185.2805486418698,766
165.2,3156.7126666666663,174,4.420000000000073,NA,86,118.748,NA,3.7707390648566497,185.2805486418698,767
165.2,3161.1326666666664,174,4.370000000000346,NA,87,120.122,NA,3.8138825324177,185.2805486418698,768
165.2,3165.5026666666668,173,4.529999999999745,NA,87,91.3494,NA,3.679175864606535,185.2805486418698,769
165.2,3170.0326666666665,173,4.5,NA,88,51.6988,NA,3.703703703703704,185.2805486418698,770
165.4,3174.5326666666665,173,4.369999999999891,NA,86,25.9642,NA,3.813882532418097,185.2805486418698,771
165.4,3178.9026666666664,174,4.329999999999927,NA,85,16.6295,NA,3.849114703618232,185.2805486418698,772
165.6,3183.2326666666663,174,4.300000000000182,NA,84,27.0829,NA,3.8759689922478975,185.2805486418698,773
165.6,3187.5326666666665,174,4.5,NA,85,56.4363,NA,3.703703703703704,185.2805486418698,774
165.8,3192.0326666666665,174,4.640000000000327,NA,86,93.9898,NA,3.5919540229882525,185.2805486418698,775
165.8,3196.672666666667,173,4.499999999999545,NA,86,121.1,NA,3.703703703704078,185.2805486418698,776
165.6,3201.1726666666664,173,3.929999999999836,NA,86,119.369,NA,4.2408821034777,185.2805486418698,777
165.6,3205.102666666666,173,3.9000000000005457,NA,86,114.467,NA,4.273504273503676,185.2805486418698,778
165.6,3209.0026666666668,173,4.169999999999618,NA,85,100.208,NA,3.996802557954003,185.2805486418698,779
165.6,3213.1726666666664,174,3.830000000000382,NA,85,74.7376,NA,4.351610095734988,185.2805486418698,780
165.6,3217.0026666666668,173,3.9599999999995816,NA,86,38.9913,NA,4.2087542087546534,185.2805486418698,781
165.6,3220.9626666666663,173,4.139999999999873,NA,85,21.9343,NA,4.025764895330236,185.2805486418698,782
165.6,3225.102666666666,174,4.120000000000346,NA,84,14.5118,NA,4.045307443365356,185.2805486418698,783
165.2,3229.2226666666666,174,4.019999999999982,NA,83,12.3292,NA,4.145936981757896,185.2805486418698,784
165.2,3233.2426666666665,174,3.8400000000001455,NA,83,1.98759,NA,4.340277777777613,185.2805486418698,785
165.4,3237.0826666666667,174,3.9400000000000546,NA,82,7.93894,NA,4.230118443316354,185.2805486418698,786
165.6,3241.0226666666667,173,4.070000000000164,NA,81,20.4695,NA,4.09500409500393,185.2805486418698,787
165.8,3245.092666666667,173,4.119999999999891,NA,80,25.722,NA,4.045307443365802,185.2805486418698,788
165.8,3249.212666666667,173,4.309999999999491,NA,81,43.2134,NA,3.866976024749104,185.2805486418698,789
165.6,3253.5226666666663,172,4.220000000000255,NA,85,41.6446,NA,3.949447077408924,185.2805486418698,790
165.6,3257.7426666666665,172,4.029999999999745,NA,90,40.7954,NA,4.135649296939881,185.2805486418698,791
165.8,3261.7726666666663,172,3.910000000000309,NA,91,41.3051,NA,4.262574595055076,185.2805486418698,792
165.8,3265.6826666666666,172,3.699999999999818,NA,91,42.9477,NA,4.504504504504725,185.2805486418698,793
165.8,3269.3826666666664,172,3.880000000000109,NA,90,62.9771,NA,4.295532646047988,185.2805486418698,794
166,3273.2626666666665,172,4.059999999999945,NA,89,79.6779,NA,4.105090311986919,185.2805486418698,795
166,3277.3226666666665,173,3.630000000000109,NA,88,73.3432,NA,4.591368227731726,185.2805486418698,796
166,3280.9526666666666,173,3.2899999999999636,NA,87,56.1241,NA,5.065856129685973,185.2805486418698,797
166,3284.2426666666665,173,3.200000000000273,NA,86,43.8847,NA,5.208333333332888,185.2805486418698,798
166,3287.442666666667,174,3.4099999999993997,NA,85,67.3059,NA,4.887585532747684,185.2805486418698,799
166.2,3290.852666666666,174,3.6900000000005098,NA,85,73.2092,NA,4.516711833784381,185.2805486418698,800
166.2,3294.5426666666667,174,3.6900000000000546,NA,86,59.6676,NA,4.516711833784937,185.2805486418698,801
166.2,3298.232666666667,174,3.549999999999727,NA,86,41.3256,NA,4.694835680751535,185.2805486418698,802
166.2,3301.7826666666665,174,3.5700000000001637,NA,86,28.2087,NA,4.668534080298572,185.2805486418698,803
166.2,3305.3526666666667,174,3.619999999999891,NA,85,18.7135,NA,4.604051565377671,185.2805486418698,804
166.2,3308.9726666666666,174,3.619999999999891,NA,84,35.0206,NA,4.604051565377671,185.2805486418698,805
166.4,3312.5926666666664,174,3.740000000000237,NA,84,62.3593,NA,4.456327985739469,185.2805486418698,806
166.4,3316.3326666666667,173,3.779999999999746,NA,84,87.7989,NA,4.40917107583804,185.2805486418698,807
166.6,3320.1126666666664,174,3.800000000000182,NA,84,93.2967,NA,4.385964912280492,185.2805486418698,808
166.8,3323.9126666666666,174,3.839999999999691,NA,84,98.1193,NA,4.340277777778127,185.2805486418698,809
166.8,3327.7526666666663,175,3.950000000000273,NA,86,119.334,NA,4.219409282700131,185.2805486418698,810
166.8,3331.7026666666666,175,3.9099999999998545,NA,87,143.779,NA,4.262574595055573,185.2805486418698,811
167,3335.6126666666664,175,4.040000000000418,NA,88,150.794,NA,4.125412541253699,185.2805486418698,812
167,3339.652666666667,174,4.149999999999636,NA,88,134.959,NA,4.016064257028464,185.2805486418698,813
167,3343.8026666666665,174,3.8400000000001455,NA,87,111.553,NA,4.340277777777613,185.2805486418698,814
167,3347.642666666666,173,3.679999999999836,NA,86,99.7764,NA,4.528985507246579,185.2805486418698,815
167.2,3351.3226666666665,172,3.550000000000182,NA,86,92.0498,NA,4.694835680750933,185.2805486418698,816
167.2,3354.872666666666,173,3.5899999999996908,NA,85,98.4517,NA,4.6425255338908364,185.2805486418698,817
167.2,3358.4626666666663,173,3.769999999999982,NA,85,100.324,NA,4.4208664898320285,185.2805486418698,818
167.4,3362.2326666666663,173,3.5600000000004,NA,85,98.2587,NA,4.681647940074381,185.2805486418698,819
167.6,3365.7926666666667,174,3.599999999999909,NA,85,85.73,NA,4.629629629629746,185.2805486418698,820
167.6,3369.392666666666,174,3.759999999999763,NA,86,93.0636,NA,4.432624113475456,185.2805486418698,821
167.6,3373.1526666666664,174,3.680000000000291,NA,85,112.441,NA,4.528985507246019,185.2805486418698,822
167.8,3376.8326666666667,173,3.6599999999998545,NA,86,131.843,NA,4.553734061930965,185.2805486418698,823
167.8,3380.4926666666665,173,3.800000000000182,NA,87,132.493,NA,4.385964912280492,185.2805486418698,824
167.8,3384.2926666666667,173,3.619999999999891,NA,86,116,NA,4.604051565377671,185.2805486418698,825
167.8,3387.9126666666666,173,3.6399999999998727,NA,85,95.2534,NA,4.578754578754739,185.2805486418698,826
168,3391.5526666666665,174,3.710000000000037,NA,86,87.8293,NA,4.492362982928976,185.2805486418698,827
168.2,3395.2626666666665,175,3.8400000000001455,NA,85,81.2206,NA,4.340277777777613,185.2805486418698,828
168.4,3399.1026666666667,176,3.6299999999996544,NA,84,93.0821,NA,4.591368227732302,185.2805486418698,829
168.4,3402.7326666666663,176,3.740000000000237,NA,84,102.765,NA,4.456327985739469,185.2805486418698,830
168.4,3406.4726666666666,176,4.010000000000218,NA,84,114.265,NA,4.156275976724628,185.2805486418698,831
168.6,3410.482666666667,176,3.889999999999418,NA,84,115.62,NA,4.284490145673306,185.2805486418698,832
168.6,3414.372666666666,177,3.8400000000006,NA,83,121.034,NA,4.340277777777099,185.2805486418698,833
168.8,3418.212666666667,178,3.769999999999527,NA,83,130.519,NA,4.420866489832561,185.2805486418698,834
168.8,3421.9826666666663,179,3.769999999999982,NA,83,135.043,NA,4.4208664898320285,185.2805486418698,835
169,3425.7526666666663,179,3.900000000000091,NA,83,131.226,NA,4.273504273504174,185.2805486418698,836
169,3429.6526666666664,180,3.8900000000003274,NA,84,120.478,NA,4.284490145672304,185.2805486418698,837
169,3433.5426666666667,180,3.569999999999709,NA,84,93.7852,NA,4.6685340802991675,185.2805486418698,838
169.2,3437.1126666666664,181,3.5,NA,87,75.5597,NA,4.761904761904762,185.2805486418698,839
169.2,3440.6126666666664,181,3.6100000000001273,NA,89,71.5973,NA,4.616805170821628,185.2805486418698,840
169.4,3444.2226666666666,182,3.419999999999618,NA,88,86.6127,NA,4.873294346979102,185.2805486418698,841
169.6,3447.642666666666,182,3.3100000000004,NA,88,92.5978,NA,5.035246727089019,185.2805486418698,842
169.6,3450.9526666666666,182,3.380000000000109,NA,86,94.24,NA,4.930966469427849,185.2805486418698,843
169.6,3454.3326666666667,182,3.299999999999727,NA,85,96.9993,NA,5.050505050505468,185.2805486418698,844
169.8,3457.6326666666664,182,3.0700000000001637,NA,84,97.5588,NA,5.428881650379732,185.2805486418698,845
170,3460.7026666666666,183,2.9900000000002365,NA,84,95.6655,NA,5.574136008918177,185.2805486418698,846
170,3463.692666666667,183,2.869999999999436,NA,83,107.029,NA,5.807200929153291,185.2805486418698,847
170.2,3466.5626666666662,183,3.050000000000182,NA,82,130.21,NA,5.464480874316615,185.2805486418698,848
170.4,3469.6126666666664,183,3.1900000000000546,NA,82,142.878,NA,5.224660397074101,185.2805486418698,849
170.4,3472.8026666666665,183,3.1099999999996726,NA,84,139.556,NA,5.359056806002708,185.2805486418698,850
170.6,3475.912666666666,183,3.020000000000437,NA,81,137.627,NA,5.518763796908695,185.2805486418698,851
170.6,3478.9326666666666,183,2.980000000000018,NA,82,150.152,NA,5.592841163310927,185.2805486418698,852
170.4,3481.9126666666666,183,3.0599999999999454,NA,82,157.499,NA,5.446623093682014,185.2805486418698,853
170.6,3484.9726666666666,183,3.099999999999909,NA,83,145.412,NA,5.376344086021662,185.2805486418698,854
170.8,3488.0726666666665,183,3.099999999999909,NA,85,104.463,NA,5.376344086021662,185.2805486418698,855
170.8,3491.1726666666664,182,3.080000000000382,NA,88,67.2685,NA,5.41125541125474,185.2805486418698,856
170.8,3494.2526666666668,183,2.979999999999563,NA,97,48.7989,NA,5.592841163311782,185.2805486418698,857
170.8,3497.2326666666663,183,2.700000000000273,NA,100,45.9771,NA,6.172839506172215,185.2805486418698,858
171.2,3499.9326666666666,183,2.369999999999891,NA,99,38.971,NA,7.032348804501029,185.2805486418698,859
171.2,3502.3026666666665,183,2.5099999999997635,NA,96,32.1054,NA,6.640106241700492,185.2805486418698,860
171.2,3504.8126666666662,183,2.5100000000002183,NA,92,46.5277,NA,6.64010624169929,185.2805486418698,861
171.4,3507.3226666666665,182,2.5400000000004184,NA,88,70.734,NA,6.561679790025166,185.2805486418698,862
171.4,3509.862666666667,182,2.6799999999993815,NA,87,94.1097,NA,6.2189054726382516,185.2805486418698,863
171.4,3512.5426666666663,182,2.680000000000291,NA,88,101.387,NA,6.21890547263614,185.2805486418698,864
171.4,3515.2226666666666,182,2.7199999999998,NA,89,97.0432,NA,6.127450980392608,185.2805486418698,865
171.4,3517.9426666666664,183,2.4900000000002365,NA,88,89.2006,NA,6.693440428379552,185.2805486418698,866
171.6,3520.4326666666666,183,2.3299999999999272,NA,85,74.6787,NA,7.1530758226039435,185.2805486418698,867
171.6,3522.7626666666665,183,2.350000000000364,NA,83,64.8954,NA,7.0921985815591855,185.2805486418698,868
171.6,3525.112666666667,184,2.449999999999818,NA,83,58.7878,NA,6.802721088435879,185.2805486418698,869
171.8,3527.5626666666667,184,2.6099999999996726,NA,82,60.8689,NA,6.385696040869257,185.2805486418698,870
171.8,3530.1726666666664,184,2.5300000000002,NA,83,66.2071,NA,6.587615283266936,185.2805486418698,871
171.8,3532.7026666666666,184,2.4400000000000546,NA,83,67.1226,NA,6.830601092896022,185.2805486418698,872
172,3535.142666666666,184,2.5599999999999454,NA,83,67.4429,NA,6.510416666666805,185.2805486418698,873
172,3537.7026666666666,184,2.5700000000001637,NA,84,71.6524,NA,6.485084306095566,185.2805486418698,874
172.2,3540.2726666666667,184,2.4399999999996,NA,83,80.7333,NA,6.830601092897296,185.2805486418698,875
172.2,3542.7126666666663,184,2.5100000000002183,NA,84,90.9334,NA,6.64010624169929,185.2805486418698,876
172.4,3545.2226666666666,183,2.599999999999909,NA,84,99.0436,NA,6.4102564102566335,185.2805486418698,877
172.6,3547.8226666666665,183,2.4099999999998545,NA,84,98.7569,NA,6.915629322268744,185.2805486418698,878
172.6,3550.2326666666663,183,2.2200000000002547,NA,83,103.96,NA,7.507507507506646,185.2805486418698,879
172.8,3552.4526666666666,182,2.2399999999997817,NA,83,112.298,NA,7.440476190476916,185.2805486418698,880
172.8,3554.6926666666664,182,2.4700000000002547,NA,83,120.133,NA,6.747638326585,185.2805486418698,881
173,3557.1626666666666,182,2.5900000000001455,NA,82,122.925,NA,6.435006435006073,185.2805486418698,882
173,3559.7526666666668,182,2.479999999999563,NA,82,126.148,NA,6.720430107528066,185.2805486418698,883
173.2,3562.2326666666663,182,2.4400000000000546,NA,83,136.334,NA,6.830601092896022,185.2805486418698,884
173.2,3564.6726666666664,182,2.549999999999727,NA,85,135.156,NA,6.535947712419,185.2805486418698,885
173.4,3567.222666666666,182,2.600000000000364,NA,84,123.407,NA,6.4102564102555135,185.2805486418698,886
173.6,3569.8226666666665,183,2.2600000000002183,NA,82,111.9,NA,7.3746312684358655,185.2805486418698,887
173.6,3572.0826666666667,183,2.069999999999709,NA,81,117.872,NA,8.051529790661357,185.2805486418698,888
173.8,3574.1526666666664,183,2.300000000000182,NA,81,123.242,NA,7.246376811593629,185.2805486418698,889
173.8,3576.4526666666666,182,2.2599999999997635,NA,82,122.912,NA,7.37463126843735,185.2805486418698,890
174,3578.7126666666663,181,2.180000000000291,NA,81,118.242,NA,7.6452599388369,185.2805486418698,891
174,3580.892666666666,181,2.2799999999997453,NA,79,117.58,NA,7.309941520468655,185.2805486418698,892
174.2,3583.1726666666664,182,2.1599999999998545,NA,79,120.154,NA,7.71604938271657,185.2805486418698,893
174.2,3585.3326666666662,182,2.1900000000005093,NA,79,119.446,NA,7.6103500761017315,185.2805486418698,894
174.4,3587.5226666666667,182,2.289999999999509,NA,78,118.729,NA,7.27802037845862,185.2805486418698,895
174.6,3589.8126666666662,182,2.150000000000091,NA,78,118.206,NA,7.751937984495795,185.2805486418698,896
174.6,3591.9626666666663,182,2.130000000000109,NA,78,118.468,NA,7.824726134584889,185.2805486418698,897
174.8,3594.0926666666664,182,2.1700000000000728,NA,78,117.074,NA,7.680491551459036,185.2805486418698,898
174.8,3596.2626666666665,181,2.3200000000001637,NA,78,115.026,NA,7.183908045976505,185.2805486418698,899
175,3598.5826666666667,181,2.380000000000109,NA,78,115.066,NA,7.002801120447859,185.2805486418698,900
175,3600.962666666667,181,2.349999999999909,NA,79,118.426,NA,7.092198581560558,185.2805486418698,901
175,3603.3126666666662,181,2.3899999999998727,NA,79,122.158,NA,6.973500697350441,185.2805486418698,902
175.2,3605.7026666666666,181,2.5,NA,79,114.753,NA,6.666666666666667,185.2805486418698,903
175.2,3608.2026666666666,181,2.349999999999909,NA,78,102.157,NA,7.092198581560558,185.2805486418698,904
175.4,3610.5526666666665,181,2.380000000000109,NA,77,93.2752,NA,7.002801120447859,185.2805486418698,905
175.4,3612.9326666666666,181,2.380000000000109,NA,77,98.0496,NA,7.002801120447859,185.2805486418698,906
175.6,3615.3126666666662,181,2.199999999999818,NA,78,106.091,NA,7.575757575758203,185.2805486418698,907
175.8,3617.5126666666665,181,2.3700000000003456,NA,79,108.086,NA,7.0323488044996765,185.2805486418698,908
175.8,3619.882666666667,181,2.569999999999709,NA,80,119.467,NA,6.485084306096715,185.2805486418698,909
175.8,3622.4526666666666,181,2.7399999999997817,NA,82,133.016,NA,6.082725060827736,185.2805486418698,910
175.8,3625.1926666666664,181,2.8200000000001637,NA,83,136.632,NA,5.910165484633227,185.2805486418698,911
176,3628.0126666666665,181,2.7800000000002,NA,83,126.36,NA,5.995203836930023,185.2805486418698,912
176.2,3630.7926666666663,182,2.650000000000091,NA,84,132.812,NA,6.289308176100413,185.2805486418698,913
176.2,3633.442666666667,181,2.5899999999996908,NA,83,141.062,NA,6.435006435007203,185.2805486418698,914
176.4,3636.0326666666665,182,2.6200000000003456,NA,83,137.143,NA,6.3613231552154454,185.2805486418698,915
176.6,3638.652666666667,182,2.7499999999995453,NA,84,126.223,NA,6.0606060606070615,185.2805486418698,916
176.8,3641.4026666666664,182,2.7899999999999636,NA,87,139.562,NA,5.973715651135085,185.2805486418698,917
177,3644.1926666666664,183,2.6900000000000546,NA,88,167.932,NA,6.19578686493172,185.2805486418698,918
177,3646.8826666666664,183,2.5900000000001455,NA,88,174.064,NA,6.435006435006073,185.2805486418698,919
177.2,3649.4726666666666,183,2.5900000000001455,NA,88,159.778,NA,6.435006435006073,185.2805486418698,920
177.2,3652.0626666666662,183,2.419999999999618,NA,87,148.394,NA,6.887052341598882,185.2805486418698,921
177.4,3654.4826666666663,183,2.4299999999998363,NA,86,134.462,NA,6.8587105624147275,185.2805486418698,922
177.6,3656.912666666666,183,2.520000000000437,NA,86,134.074,NA,6.613756613755469,185.2805486418698,923
177.8,3659.4326666666666,183,2.369999999999891,NA,88,138.67,NA,7.032348804501029,185.2805486418698,924
178,3661.8026666666665,184,2.3099999999999454,NA,87,143.618,NA,7.215007215007385,185.2805486418698,925
178.2,3664.1126666666664,185,2.5300000000002,NA,87,143.666,NA,6.587615283266936,185.2805486418698,926
